date,province,rainfall_mm,water_level_m,temperature_c,humidity_percent,is_flood
2020-01-04,Pathum Thani,7.49,4.78,36,67,0
2020-01-04,Chiang Mai,3.38,6.39,37,74,0
2020-01-04,Songkhla,8.37,4.42,26,72,0
2020-01-04,Ubon Ratchathani,14.13,5.82,33,92,0
2020-01-04,Nakhon Ratchasima,18.1,8.38,31,71,0
2020-01-04,Nakhon Sawan,9.6,5.92,27,69,0
2020-01-04,Songkhla,3.66,4.88,37,70,0
2020-01-04,Songkhla,14.94,5.17,27,67,0
2020-01-04,Chiang Mai,12.25,6.41,31,87,0
2020-01-04,Ubon Ratchathani,16.03,5.95,36,79,0
2020-01-04,Khon Kaen,14.64,6.98,35,81,0
2020-01-04,Surat Thani,1.8,3.9,28,90,0
2020-01-04,Nakhon Sawan,0.45,4.91,25,82,0
2020-01-04,Pathum Thani,6.77,6.05,35,89,0
2020-01-04,Songkhla,19.4,4.03,28,77,0
2020-01-04,Chiang Mai,3.69,6.1,25,85,0
2020-01-04,Ubon Ratchathani,3.58,6.19,32,70,0
2020-01-04,Khon Kaen,14.92,6.6,36,60,0
2020-01-04,Bangkok,15.04,6.45,28,78,0
2020-01-04,Pathum Thani,4.53,6.33,26,76,0
2020-01-04,Chiang Rai,15.3,5.36,30,83,0
2020-01-04,Khon Kaen,16.62,3.88,37,82,0
2020-01-04,Nakhon Sawan,5.96,4.92,30,63,0
2020-01-04,Ubon Ratchathani,5.14,4.21,27,64,0
2020-01-04,Ubon Ratchathani,15.03,7.81,34,90,0
2020-01-04,Surat Thani,7.39,5.17,25,70,0
2020-01-04,Bangkok,12.94,5.35,30,84,0
2020-01-04,Ayutthaya,19.12,6.3,37,75,0
2020-01-04,Phrae,1.03,3.77,31,71,0
2020-01-04,Chiang Rai,16.14,5.87,25,79,0
2020-01-04,Bangkok,2.06,4.43,36,71,0
2020-01-04,Chiang Rai,4.44,4.72,28,86,0
2020-01-04,Khon Kaen,14.36,5.59,35,77,0
2020-01-04,Ayutthaya,9.58,4.28,31,64,0
2020-01-04,Chiang Mai,13.52,8.01,29,81,0
2020-01-04,Nakhon Si Thammarat,10.6,7.73,27,87,0
2020-01-04,Chiang Mai,5.42,5.54,26,73,0
2020-01-04,Nan,16.04,4.96,30,68,0
2020-01-04,Nakhon Ratchasima,10.64,5.98,29,92,0
2020-01-04,Khon Kaen,9.6,5.84,28,80,0
2020-01-04,Nakhon Si Thammarat,10.64,5.65,33,94,0
2020-01-04,Khon Kaen,18.3,6.74,35,78,0
2020-01-04,Nakhon Ratchasima,16.91,7.02,29,74,0
2020-01-04,Nakhon Sawan,2.89,6.21,28,69,0
2020-01-04,Bangkok,8.51,3.8,33,77,0
2020-01-04,Sukhothai,6.15,6.55,26,74,0
2020-01-04,Nakhon Ratchasima,18.88,5.48,33,80,0
2020-01-04,Nakhon Si Thammarat,7.98,5.91,32,83,0
2020-01-04,Chiang Mai,19.73,6.76,26,66,0
2020-01-04,Nan,14.3,5.57,26,91,0
2020-01-04,Pathum Thani,19.23,7.6,28,66,0
2020-01-04,Nakhon Si Thammarat,19.42,5.76,33,68,0
2020-01-04,Phrae,8.53,5.06,28,87,0
2020-01-04,Nakhon Sawan,12.61,5.32,26,73,0
2020-01-04,Chiang Rai,9.09,5.55,34,76,0
2020-01-04,Phrae,5.43,5.83,31,80,0
2020-01-04,Chiang Rai,17.66,7.19,26,91,0
2020-01-04,Sukhothai,4.66,6.86,31,84,0
2020-01-04,Nan,18.55,5.38,31,84,0
2020-01-04,Bangkok,1.53,4.22,31,60,0
2020-01-04,Nakhon Si Thammarat,16.93,6.2,26,79,0
2020-01-04,Chiang Rai,4.66,4.03,34,83,0
2020-01-04,Nakhon Ratchasima,15.55,5.95,30,69,0
2020-01-04,Sukhothai,17.2,6.81,32,81,0
2020-01-04,Sukhothai,15.74,5.36,31,74,0
2020-01-04,Nakhon Ratchasima,6.06,5.27,33,66,0
2020-01-04,Phrae,8.52,5.78,34,76,0
2020-01-04,Songkhla,17.89,7.05,26,74,0
2020-01-04,Surat Thani,6.35,6.62,33,80,0
2020-01-04,Nan,2.39,5.44,27,62,0
2020-01-04,Ubon Ratchathani,10.12,4.83,27,66,0
2020-01-04,Pathum Thani,6.33,5.89,26,79,0
2020-01-04,Ubon Ratchathani,3.42,5.57,33,62,0
2020-01-04,Nakhon Si Thammarat,4.79,4.8,35,64,0
2020-01-04,Ubon Ratchathani,19.8,6.86,37,73,0
2020-01-04,Songkhla,19.82,6.35,27,73,0
2020-01-04,Chiang Rai,2.19,4.65,37,70,0
2020-01-04,Bangkok,14.01,4.72,32,79,0
2020-01-04,Nakhon Sawan,10.31,5.48,33,82,0
2020-01-04,Pathum Thani,14.6,5.91,32,72,0
2020-01-04,Songkhla,11.59,5.13,29,69,0
2020-01-04,Songkhla,15.37,6.44,25,86,0
2020-01-04,Ubon Ratchathani,6.93,6.29,29,67,0
2020-01-04,Ubon Ratchathani,6.23,7.61,34,70,0
2020-01-04,Sukhothai,11.71,4.36,26,72,0
2020-01-04,Songkhla,19.13,4.87,35,63,0
2020-01-04,Chiang Rai,2.92,6.06,33,78,0
2020-01-04,Chiang Mai,19.53,4.72,28,82,0
2020-01-04,Bangkok,4.57,5.27,33,77,0
2020-01-04,Bangkok,18.13,6.71,34,93,0
2020-01-04,Nakhon Si Thammarat,18.96,7.33,31,79,0
2020-01-04,Nakhon Si Thammarat,14.35,7.05,36,71,0
2020-01-04,Bangkok,0.11,5.98,28,82,0
2020-01-04,Chiang Rai,5.61,4.71,26,67,0
2020-01-04,Surat Thani,5.7,5.05,30,92,0
2020-01-04,Nakhon Sawan,9.1,5.64,26,89,0
2020-01-04,Surat Thani,16.18,4.42,27,76,0
2020-01-04,Ubon Ratchathani,10.3,5.25,35,88,0
2020-01-04,Bangkok,0.65,5.58,36,89,0
2020-01-04,Chiang Mai,2.13,5.36,31,70,0
2020-01-04,Ayutthaya,12.71,6.42,34,92,0
2020-01-04,Bangkok,14.3,5.17,35,68,0
2020-01-04,Nakhon Sawan,19.35,5.48,31,79,0
2020-01-04,Songkhla,11.28,6.17,34,67,0
2020-01-04,Songkhla,15.04,6.02,34,65,0
2020-01-04,Pathum Thani,7.54,5.62,25,79,0
2020-01-04,Sukhothai,10.45,6.49,31,78,0
2020-01-04,Ubon Ratchathani,3.09,3.39,28,67,0
2020-01-04,Songkhla,4.21,5.59,26,62,0
2020-01-04,Surat Thani,3.61,6.05,27,77,0
2020-01-04,Surat Thani,15.7,3.14,30,80,0
2020-01-04,Surat Thani,9.48,4.93,35,91,0
2020-01-04,Pathum Thani,2.84,5.13,29,61,0
2020-01-04,Chiang Rai,18.04,4.68,29,80,0
2020-01-04,Sukhothai,9.37,5.48,34,89,0
2020-01-04,Chiang Mai,16.05,6.6,33,76,0
2020-01-04,Surat Thani,1.38,6.27,31,64,0
2020-01-04,Nakhon Sawan,17.94,5.54,34,84,0
2020-01-04,Khon Kaen,10.99,3.66,37,66,0
2020-01-04,Pathum Thani,4.73,5.33,28,72,0
2020-01-04,Bangkok,5.48,5.06,32,74,0
2020-01-04,Pathum Thani,3.48,5.5,25,68,0
2020-01-04,Nakhon Sawan,14.82,4.76,33,88,0
2020-01-04,Nakhon Ratchasima,18.04,8.5,34,64,0
2020-01-04,Nakhon Ratchasima,13.83,4.54,37,92,0
2020-01-04,Pathum Thani,11.17,4.33,36,84,0
2020-01-04,Nakhon Si Thammarat,9.22,5.61,25,87,0
2020-01-04,Phrae,15.51,6.87,33,65,0
2020-01-04,Nakhon Sawan,1.21,4.68,32,71,0
2020-01-04,Ayutthaya,8.31,5.39,31,61,0
2020-01-04,Sukhothai,13.18,4.99,31,76,0
2020-01-04,Nakhon Ratchasima,8.08,4.79,28,65,0
2020-01-04,Ubon Ratchathani,12.65,5.6,36,68,0
2020-01-04,Chiang Mai,0.6,3.4,33,93,0
2020-01-04,Ubon Ratchathani,13.46,6.77,37,75,0
2020-01-04,Bangkok,7.89,5.86,35,81,0
2020-01-04,Sukhothai,18.93,6.91,37,86,0
2020-01-04,Nakhon Ratchasima,3.62,3.99,31,61,0
2020-01-04,Surat Thani,16.65,5.45,34,94,0
2020-01-04,Sukhothai,8.81,4.18,27,61,0
2020-01-04,Nakhon Si Thammarat,1.96,6.24,31,64,0
2020-01-04,Surat Thani,18.68,6.13,32,82,0
2020-01-04,Surat Thani,15.21,6.05,32,63,0
2020-01-04,Nakhon Ratchasima,8.8,5.96,25,81,0
2020-01-04,Songkhla,4.29,3.89,26,70,0
2020-01-04,Nan,14.44,5.9,29,91,0
2020-01-04,Ubon Ratchathani,8.94,4.54,25,80,0
2020-01-04,Chiang Mai,12.64,4.73,37,73,0
2020-01-04,Phrae,13.95,4.61,33,84,0
2020-01-04,Nakhon Ratchasima,9.56,6.94,33,88,0
2020-01-04,Nan,2.94,7.12,27,70,0
2020-01-04,Bangkok,9.5,5.84,25,85,0
2020-01-04,Nakhon Sawan,8.02,4.0,32,84,0
2020-01-04,Chiang Mai,10.97,5.81,27,63,0
2020-01-04,Chiang Rai,13.13,4.16,30,67,0
2020-01-04,Ayutthaya,7.12,6.7,32,87,0
2020-01-04,Ayutthaya,5.32,6.63,32,93,0
2020-01-04,Nakhon Si Thammarat,7.03,4.39,26,64,0
2020-01-04,Pathum Thani,8.48,4.62,25,67,0
2020-01-04,Chiang Mai,8.46,5.16,28,87,0
2020-01-04,Nakhon Sawan,2.8,4.63,32,75,0
2020-01-04,Pathum Thani,2.64,3.91,28,87,0
2020-01-04,Nakhon Si Thammarat,14.94,6.23,34,79,0
2020-01-04,Songkhla,8.38,3.72,25,85,0
2020-01-04,Songkhla,16.15,5.6,36,82,0
2020-01-04,Sukhothai,19.29,6.1,32,90,0
2020-01-04,Surat Thani,1.92,5.63,28,76,0
2020-01-04,Surat Thani,6.14,4.74,29,83,0
2020-01-04,Bangkok,16.0,7.94,34,71,0
2020-01-04,Ubon Ratchathani,13.2,5.66,30,61,0
2020-01-04,Khon Kaen,11.33,6.15,34,82,0
2020-01-04,Surat Thani,5.04,6.65,27,62,0
2020-01-04,Pathum Thani,3.5,5.84,37,91,0
2020-01-04,Khon Kaen,12.62,5.25,37,66,0
2020-01-04,Phrae,10.81,4.19,29,87,0
2020-01-04,Phrae,18.44,4.95,25,82,0
2020-01-04,Ayutthaya,4.5,3.93,30,62,0
2020-01-04,Nakhon Sawan,1.13,4.07,26,76,0
2020-01-04,Chiang Rai,11.74,5.83,35,62,0
2020-01-04,Chiang Mai,17.52,5.59,35,83,0
2020-01-04,Nakhon Sawan,6.1,4.07,30,66,0
2020-01-04,Ayutthaya,8.15,5.53,29,77,0
2020-01-04,Ubon Ratchathani,4.54,4.33,35,70,0
2020-01-04,Nan,12.26,5.7,34,83,0
2020-01-04,Ubon Ratchathani,1.7,6.92,26,81,0
2020-01-04,Surat Thani,18.66,5.47,36,88,0
2020-01-04,Surat Thani,1.86,3.4,30,90,0
2020-01-04,Songkhla,6.88,4.03,30,64,0
2020-01-04,Ubon Ratchathani,4.14,5.12,33,74,0
2020-01-04,Phrae,11.24,7.9,35,64,0
2020-01-04,Sukhothai,7.42,5.59,27,82,0
2020-01-04,Nan,4.01,6.53,28,69,0
2020-01-04,Songkhla,13.41,4.6,27,86,0
2020-01-04,Nakhon Si Thammarat,11.06,5.91,27,81,0
2020-01-04,Bangkok,7.05,6.34,36,68,0
2020-01-04,Surat Thani,0.38,6.55,31,89,0
2020-01-04,Sukhothai,17.15,6.73,27,61,0
2020-01-04,Sukhothai,0.47,5.57,36,90,0
2020-01-04,Sukhothai,1.2,4.14,27,82,0
2020-01-04,Khon Kaen,9.02,5.37,31,61,0
2020-01-04,Nakhon Ratchasima,2.15,6.24,31,60,0
2020-01-04,Nakhon Sawan,13.73,4.78,29,72,0
2020-01-04,Khon Kaen,6.58,5.72,30,89,0
2020-01-04,Phrae,17.45,5.91,27,83,0
2020-01-04,Nan,6.42,7.61,33,69,0
2020-01-04,Ubon Ratchathani,1.64,4.17,28,93,0
2020-01-04,Sukhothai,1.36,5.82,28,76,0
2020-01-04,Phrae,5.44,5.19,30,67,0
2020-01-04,Nan,5.96,5.33,36,76,0
2020-01-04,Surat Thani,16.1,5.53,30,83,0
2020-01-04,Sukhothai,13.19,5.7,33,93,0
2020-01-04,Nakhon Sawan,19.38,4.6,28,84,0
2020-01-04,Ubon Ratchathani,2.44,4.65,36,81,0
2020-01-04,Bangkok,5.35,4.04,30,81,0
2020-01-04,Nan,0.35,3.71,37,89,0
2020-01-04,Nakhon Ratchasima,8.13,5.98,26,84,0
2020-01-04,Sukhothai,5.16,2.68,27,90,0
2020-01-04,Bangkok,7.32,6.16,30,72,0
2020-01-04,Sukhothai,5.65,4.99,28,90,0
2020-01-04,Nakhon Ratchasima,8.4,6.21,26,85,0
2020-01-04,Nakhon Sawan,1.4,5.89,33,72,0
2020-01-04,Chiang Rai,5.25,5.1,25,65,0
2020-01-04,Pathum Thani,7.79,5.43,26,76,0
2020-01-04,Pathum Thani,0.26,4.35,26,77,0
2020-01-04,Nan,12.89,7.35,27,61,0
2020-01-04,Ubon Ratchathani,13.95,5.31,27,74,0
2020-01-04,Khon Kaen,4.34,5.61,25,62,0
2020-01-04,Surat Thani,5.99,6.35,29,89,0
2020-01-04,Sukhothai,9.72,5.92,36,70,0
2020-01-04,Surat Thani,11.1,5.54,33,86,0
2020-01-04,Ubon Ratchathani,17.72,6.3,27,85,0
2020-01-04,Ubon Ratchathani,6.42,5.78,32,77,0
2020-01-04,Khon Kaen,10.36,4.43,34,92,0
2020-01-04,Nakhon Sawan,4.15,6.47,25,74,0
2020-01-04,Nakhon Si Thammarat,3.52,5.0,33,80,0
2020-01-04,Nan,18.85,6.55,36,80,0
2020-01-04,Surat Thani,15.65,6.71,31,72,0
2020-01-04,Ubon Ratchathani,7.29,4.6,26,90,0
2020-01-04,Ubon Ratchathani,14.2,5.5,28,81,0
2020-01-04,Chiang Mai,7.4,4.84,33,71,0
2020-01-04,Nakhon Sawan,16.37,4.42,33,79,0
2020-01-04,Bangkok,13.19,5.72,27,67,0
2020-01-04,Nakhon Ratchasima,11.76,4.42,29,76,0
2020-01-04,Chiang Rai,16.94,4.99,27,75,0
2020-01-04,Songkhla,4.72,4.59,25,78,0
2020-01-04,Nakhon Ratchasima,17.19,5.97,35,71,0
2020-01-04,Ayutthaya,19.6,6.03,25,92,0
2020-01-04,Ubon Ratchathani,0.79,4.99,32,67,0
2020-01-04,Nan,14.81,5.42,29,64,0
2020-01-04,Nan,16.79,5.19,35,77,0
2020-01-04,Songkhla,4.78,4.47,27,88,0
2020-01-04,Ayutthaya,14.75,7.33,32,86,0
2020-01-04,Pathum Thani,10.53,3.22,33,62,0
2020-01-04,Sukhothai,19.6,5.39,35,81,0
2020-01-04,Chiang Rai,19.15,7.04,32,69,0
2020-01-04,Sukhothai,9.43,6.69,30,61,0
2020-01-04,Nakhon Sawan,3.66,5.78,37,68,0
2020-01-04,Nakhon Ratchasima,2.74,4.11,31,93,0
2020-01-04,Chiang Rai,18.26,7.34,35,76,0
2020-01-04,Nakhon Sawan,14.32,5.19,37,68,0
2020-01-04,Songkhla,8.51,7.45,29,79,0
2020-01-04,Nakhon Ratchasima,3.89,6.82,31,86,0
2020-01-04,Sukhothai,8.69,3.75,29,93,0
2020-01-04,Surat Thani,8.16,4.33,32,70,0
2020-01-04,Phrae,19.12,6.28,27,66,0
2020-01-04,Bangkok,18.98,7.27,30,93,0
2020-01-04,Khon Kaen,11.15,5.78,37,74,0
2020-01-04,Songkhla,9.92,6.23,25,91,0
2020-01-04,Ayutthaya,12.95,3.85,37,90,0
2020-01-04,Nakhon Si Thammarat,2.67,5.53,34,76,0
2020-01-04,Nan,14.94,4.53,31,61,0
2020-01-04,Nan,4.3,5.41,33,60,0
2020-01-04,Nakhon Si Thammarat,4.86,7.78,28,80,0
2020-01-04,Surat Thani,7.74,3.17,34,76,0
2020-01-04,Surat Thani,13.81,6.08,33,89,0
2020-01-04,Surat Thani,19.92,5.01,28,91,0
2020-01-04,Ayutthaya,8.47,4.6,28,79,0
2020-01-04,Pathum Thani,11.13,5.2,27,79,0
2020-01-04,Chiang Mai,9.44,5.25,34,73,0
2020-01-04,Khon Kaen,11.67,5.03,32,70,0
2020-01-04,Chiang Mai,1.96,4.99,35,79,0
2020-01-04,Nakhon Sawan,18.98,6.44,29,84,0
2020-01-04,Phrae,17.27,6.6,26,69,0
2020-01-04,Songkhla,12.7,5.8,35,72,0
2020-01-04,Phrae,17.81,7.4,31,84,0
2020-01-04,Chiang Mai,18.83,7.0,25,75,0
2020-01-04,Ubon Ratchathani,16.47,4.65,34,77,0
2020-01-04,Nakhon Sawan,7.9,5.39,28,85,0
2020-01-04,Nakhon Si Thammarat,17.76,6.79,34,74,0
2020-01-04,Ubon Ratchathani,9.18,6.43,35,72,0
2020-01-04,Pathum Thani,9.47,5.14,29,72,0
2020-01-04,Ubon Ratchathani,14.35,5.78,29,65,0
2020-01-04,Nakhon Si Thammarat,17.78,5.44,34,94,0
2020-01-04,Nan,1.47,6.2,37,63,0
2020-01-04,Nakhon Sawan,13.81,5.51,30,60,0
2020-01-04,Nakhon Sawan,4.83,5.79,27,84,0
2020-01-04,Nan,16.36,4.88,30,84,0
2020-01-04,Chiang Mai,3.96,5.58,37,82,0
2020-01-04,Ubon Ratchathani,4.64,7.19,34,73,0
2020-01-04,Phrae,8.33,5.46,28,66,0
2020-01-04,Nakhon Sawan,18.37,5.61,29,86,0
2020-01-04,Pathum Thani,10.36,5.49,31,65,0
2020-01-04,Ubon Ratchathani,1.83,4.77,29,74,0
2020-01-04,Phrae,8.05,6.26,27,63,0
2020-01-04,Phrae,6.63,6.39,25,89,0
2020-01-04,Bangkok,1.52,5.01,25,83,0
2020-01-04,Phrae,11.7,5.17,27,74,0
2020-01-04,Nakhon Si Thammarat,2.32,4.69,30,84,0
2020-01-04,Nan,1.32,5.1,36,86,0
2020-01-04,Nakhon Ratchasima,19.02,5.28,25,94,0
2020-01-04,Khon Kaen,14.21,5.53,27,63,0
2020-01-04,Pathum Thani,7.68,4.21,37,67,0
2020-01-04,Nakhon Sawan,5.55,6.04,29,71,0
2020-01-04,Chiang Mai,19.25,6.27,34,77,0
2020-01-04,Phrae,6.51,5.75,36,89,0
2020-01-04,Phrae,2.93,6.15,26,86,0
2020-01-04,Chiang Rai,9.72,4.77,26,92,0
2020-01-04,Chiang Mai,3.42,5.75,34,91,0
2020-01-04,Nakhon Sawan,5.96,4.35,36,86,0
2020-01-04,Sukhothai,19.22,5.53,33,80,0
2020-01-04,Khon Kaen,3.79,5.16,34,74,0
2020-01-04,Ayutthaya,6.63,4.88,26,94,0
2020-01-04,Nakhon Si Thammarat,13.25,4.66,27,61,0
2020-01-04,Chiang Rai,5.16,5.0,36,91,0
2020-01-04,Khon Kaen,15.08,5.15,28,88,0
2020-01-04,Bangkok,1.54,3.37,30,66,0
2020-01-04,Sukhothai,19.89,6.42,35,71,0
2020-01-04,Ubon Ratchathani,12.47,6.75,32,87,0
2020-01-04,Songkhla,2.81,3.73,34,79,0
2020-01-04,Phrae,9.0,4.52,31,71,0
2020-01-04,Nan,15.42,5.81,33,73,0
2020-01-04,Nakhon Si Thammarat,4.51,4.26,26,73,0
2020-01-04,Nakhon Sawan,1.97,4.57,25,61,0
2020-01-04,Surat Thani,17.4,5.38,30,91,0
2020-01-04,Nakhon Ratchasima,15.99,4.24,37,61,0
2020-01-04,Chiang Rai,1.01,5.24,36,67,0
2020-01-04,Phrae,9.58,5.64,32,62,0
2020-01-04,Phrae,1.84,5.25,26,69,0
2020-01-04,Bangkok,14.25,5.28,28,77,0
2020-01-04,Chiang Rai,8.52,2.89,29,89,0
2020-01-04,Nakhon Sawan,3.96,5.11,30,92,0
2020-01-04,Sukhothai,13.13,6.6,33,85,0
2020-01-04,Surat Thani,18.61,6.66,33,90,0
2020-01-04,Ayutthaya,11.33,5.79,32,80,0
2020-01-04,Chiang Mai,4.08,4.52,29,91,0
2020-01-04,Nakhon Sawan,3.16,5.84,30,74,0
2020-01-04,Nakhon Si Thammarat,14.21,6.38,26,71,0
2020-01-04,Nakhon Si Thammarat,0.22,5.15,37,64,0
2020-01-04,Khon Kaen,13.19,5.11,25,64,0
2020-01-04,Nakhon Si Thammarat,16.6,6.32,34,61,0
2020-01-04,Songkhla,10.58,5.1,31,73,0
2020-01-04,Chiang Rai,19.15,6.14,30,86,0
2020-01-04,Ayutthaya,6.67,6.28,34,69,0
2020-01-04,Nakhon Sawan,11.31,7.54,30,67,0
2020-01-04,Khon Kaen,4.95,4.97,37,89,0
2020-01-04,Phrae,4.54,5.6,31,88,0
2020-01-04,Chiang Mai,8.74,4.37,36,94,0
2020-01-04,Sukhothai,12.19,5.38,29,60,0
2020-01-04,Bangkok,13.51,5.95,29,65,0
2020-01-04,Chiang Rai,16.61,5.36,33,90,0
2020-01-04,Nakhon Sawan,6.7,3.69,35,92,0
2020-01-04,Ayutthaya,8.07,6.15,35,72,0
2020-01-04,Khon Kaen,17.41,6.91,36,85,0
2020-01-04,Nakhon Si Thammarat,7.36,4.22,33,76,0
2020-01-04,Sukhothai,4.58,4.99,36,80,0
2020-01-04,Nakhon Sawan,8.78,6.92,26,70,0
2020-01-04,Nakhon Sawan,5.53,6.93,28,85,0
2020-01-04,Nan,14.05,5.88,34,62,0
2020-01-04,Nan,15.35,6.81,34,75,0
2020-01-04,Songkhla,13.02,6.01,26,90,0
2020-01-04,Khon Kaen,15.03,5.72,28,81,0
2020-01-04,Nakhon Ratchasima,15.04,6.77,30,69,0
2020-01-04,Nan,17.04,4.22,36,85,0
2020-01-04,Chiang Rai,3.66,5.03,31,80,0
2020-01-04,Ayutthaya,7.33,7.22,33,66,0
2020-01-04,Khon Kaen,0.21,4.11,27,83,0
2020-01-04,Surat Thani,0.66,4.7,29,64,0
2020-01-04,Sukhothai,0.86,3.85,26,88,0
2020-01-04,Sukhothai,1.51,4.68,36,66,0
2020-01-04,Nakhon Sawan,11.44,4.74,28,67,0
2020-01-04,Songkhla,17.68,6.18,26,82,0
2020-01-04,Nan,9.65,4.11,28,84,0
2020-01-04,Nakhon Si Thammarat,14.27,7.51,28,68,0
2020-01-04,Nan,11.25,4.06,25,92,0
2020-01-04,Pathum Thani,3.67,5.5,30,87,0
2020-01-04,Khon Kaen,1.61,5.32,33,81,0
2020-01-04,Pathum Thani,7.36,6.09,36,89,0
2020-01-04,Ubon Ratchathani,10.39,5.68,35,70,0
2020-01-04,Khon Kaen,11.94,6.02,31,83,0
2020-01-04,Songkhla,14.67,3.67,33,92,0
2020-01-04,Nakhon Ratchasima,4.14,5.45,31,62,0
2020-01-04,Sukhothai,18.24,4.75,37,64,0
2020-01-04,Bangkok,7.45,5.5,29,90,0
2020-01-04,Phrae,0.08,4.06,25,84,0
2020-01-04,Chiang Mai,12.02,5.04,37,75,0
2020-01-04,Ubon Ratchathani,9.89,5.83,31,69,0
2020-01-04,Songkhla,6.19,4.39,25,83,0
2020-01-04,Surat Thani,12.63,6.66,28,62,0
2020-01-04,Nan,9.09,5.75,30,61,0
2020-01-04,Nakhon Sawan,5.19,5.24,27,71,0
2020-01-04,Sukhothai,14.51,5.64,34,87,0
2020-01-04,Phrae,8.26,4.82,35,87,0
2020-01-04,Nakhon Ratchasima,18.95,5.99,30,88,0
2020-01-04,Nakhon Ratchasima,15.69,5.89,29,64,0
2020-01-04,Surat Thani,0.67,5.33,30,81,0
2020-01-04,Ayutthaya,1.37,5.17,36,75,0
2020-01-04,Ubon Ratchathani,10.32,4.94,36,83,0
2020-01-04,Surat Thani,8.98,6.05,26,69,0
2020-01-04,Pathum Thani,19.86,6.93,32,66,0
2020-01-04,Phrae,5.93,7.79,29,65,0
2020-01-04,Phrae,8.01,6.76,35,76,0
2020-01-04,Ubon Ratchathani,13.9,4.85,35,88,0
2020-01-04,Ayutthaya,12.84,7.28,36,91,0
2020-01-04,Nakhon Si Thammarat,7.86,5.29,30,74,0
2020-01-04,Chiang Mai,14.81,6.09,34,69,0
2020-01-04,Songkhla,13.42,5.33,33,62,0
2020-01-04,Nan,18.89,5.31,31,92,0
2020-01-04,Pathum Thani,10.05,5.3,27,85,0
2020-01-04,Songkhla,6.06,5.56,37,67,0
2020-01-04,Nan,16.41,7.35,34,61,0
2020-01-04,Nakhon Sawan,17.64,6.46,30,62,0
2020-01-04,Pathum Thani,12.01,5.46,28,64,0
2020-01-04,Ubon Ratchathani,9.23,4.93,26,73,0
2020-01-04,Phrae,13.18,4.26,29,88,0
2020-01-04,Nan,0.45,4.39,29,66,0
2020-01-04,Surat Thani,3.15,4.32,34,73,0
2020-01-04,Nakhon Si Thammarat,8.02,6.11,33,87,0
2020-01-04,Chiang Rai,14.51,6.99,32,60,0
2020-01-04,Phrae,5.4,4.42,35,79,0
2020-01-04,Bangkok,7.89,4.85,30,78,0
2020-01-04,Chiang Mai,12.64,6.07,36,88,0
2020-01-04,Ayutthaya,12.99,4.94,33,69,0
2020-01-04,Ayutthaya,7.2,5.85,34,85,0
2020-01-04,Nakhon Ratchasima,10.56,5.35,34,86,0
2020-01-04,Nan,13.28,4.81,36,69,0
2020-01-04,Sukhothai,10.74,5.69,36,87,0
2020-01-04,Sukhothai,19.37,5.05,27,61,0
2020-01-04,Chiang Mai,0.45,5.08,27,89,0
2020-01-04,Nakhon Si Thammarat,12.6,5.84,27,82,0
2020-01-04,Nakhon Si Thammarat,13.41,4.22,34,81,0
2020-01-04,Pathum Thani,5.34,4.43,25,61,0
2020-01-04,Pathum Thani,3.7,5.25,32,67,0
2020-01-04,Pathum Thani,8.36,5.17,31,72,0
2020-01-04,Songkhla,8.07,5.62,26,63,0
2020-01-04,Phrae,12.74,3.88,33,91,0
2020-01-04,Nakhon Ratchasima,6.99,3.54,36,84,0
2020-01-04,Khon Kaen,6.89,5.09,29,88,0
2020-01-04,Bangkok,16.54,3.76,25,88,0
2020-01-04,Chiang Rai,12.31,6.53,35,68,0
2020-01-04,Nan,1.16,4.89,35,81,0
2020-01-04,Songkhla,5.75,4.77,29,65,0
2020-01-04,Bangkok,8.62,5.63,34,66,0
2020-01-04,Songkhla,6.59,4.7,35,94,0
2020-01-04,Pathum Thani,6.36,4.85,33,88,0
2020-01-04,Khon Kaen,4.02,6.64,29,68,0
2020-01-04,Nakhon Sawan,7.53,6.05,30,66,0
2020-01-04,Nakhon Si Thammarat,0.32,4.93,30,79,0
2020-01-04,Nan,9.09,5.75,28,85,0
2020-01-04,Sukhothai,16.18,6.1,37,80,0
2020-01-04,Chiang Rai,17.66,6.12,32,91,0
2020-01-04,Chiang Mai,13.29,5.15,34,85,0
2020-01-04,Nan,17.26,5.71,28,85,0
2020-01-04,Pathum Thani,11.09,5.75,30,87,0
2020-01-04,Nan,10.76,6.33,37,89,0
2020-01-04,Ayutthaya,10.84,3.52,32,83,0
2020-01-04,Chiang Rai,14.47,6.22,25,86,0
2020-01-04,Surat Thani,10.42,3.79,27,88,0
2020-01-04,Surat Thani,12.39,6.43,34,74,0
2020-01-04,Surat Thani,8.31,6.37,25,73,0
2020-01-04,Nakhon Si Thammarat,7.37,7.26,27,74,0
2020-01-04,Pathum Thani,2.82,3.88,25,78,0
2020-01-04,Nakhon Ratchasima,18.69,5.95,34,94,0
2020-01-04,Sukhothai,7.6,4.33,31,84,0
2020-01-04,Surat Thani,19.53,4.69,31,78,0
2020-01-04,Pathum Thani,18.06,4.74,25,75,0
2020-01-04,Chiang Mai,6.44,5.79,30,91,0
2020-01-04,Chiang Mai,1.39,5.04,31,76,0
2020-01-04,Ayutthaya,18.87,6.12,26,69,0
2020-01-04,Bangkok,16.58,5.25,27,74,0
2020-01-04,Sukhothai,9.0,3.57,26,66,0
